word;log(rank);log(freq)
offending;3.751279103983342;0.0
oddities;3.7513560997253936;0.0
ocr;3.7514330818193473;0.0
occurs;3.751510050270041;0.0
occurrences;3.7515870050823104;0.0
occupations;3.7516639462609866;0.0
obviate;3.7517408738109004;0.0
obtruding;3.7518177877368792;0.0
obtrude;3.7518946880437474;0.0
obtaining;3.751971574736327;0.0
obstinate;3.7520484478194387;0.0
obstacles;3.752125307297898;0.0
obstacle;3.752202153176521;0.0
observable;3.752278985460119;0.0
objecting;3.752355804153501;0.0
oath;3.752432609261474;0.0
o;3.752509400788843;0.0
novitiate;3.752586178740409;0.0
novelties;3.752662943120972;0.0
nourishing;3.752739693935328;0.0
nought;3.7528164311882715;0.0
noticed;3.752893154884594;0.0
notes;3.752969865029084;0.0
notch;3.753046561626529;0.0
northward;3.7531232446817127;0.0
nonsensical;3.753199914199416;0.0
nonsenses;3.7532765701844184;0.0
non;3.753353212641496;0.0
nominally;3.753429841575423;0.0
nominal;3.75350645699097;0.0
nods;3.7535830588929064;0.0
nodded;3.753659647285999;0.0
nod;3.75373622217501;0.0
nobody's;3.753812783564702;0.0
nobility;3.7538893314598334;0.0
nineteen;3.7539658658651605;0.0
night's;3.7540423867854362;0.0
niece's;3.754118894225413;0.0
nicety;3.7541953881898382;0.0
nicer;3.754271868683459;0.0
newspaper;3.754348335711019;0.0
newsletters;3.7544247892772584;0.0
newsletter;3.754501229386917;0.0
newly;3.7545776560447304;0.0
new.gut;3.754654069255432;0.0
net;3.7547304690237535;0.0
nestled;3.754806855354423;0.0
nervousness;3.7548832282521674;0.0
nervously;3.75495958772171;0.0
neptune;3.7550359337677714;0.0
negatives;3.7551122663950713;0.0
negative;3.755188585608325;0.0
needlework;3.7552648914122466;0.0
needlessly;3.7553411838115474;0.0
neatly;3.7554174628109362;0.0
nearest;3.7554937284151193;0.0
narrower;3.7555699806288;0.0
narrative;3.75564621945668;0.0
nailed;3.755722444903458;0.0
n;3.7557986569738304;0.0
mysteriously;3.7558748556724915;0.0
mutterings;3.755951041004132;0.0
mute;3.756027212973441;0.0
mustered;3.7561033715851058;0.0
muslins;3.756179516843809;0.0
muslin;3.7562556487542333;0.0
murmurs;3.7563317673210577;0.0
murmured;3.7564078725489582;0.0
mum;3.756483964442609;0.0
multiplicity;3.756560043006683;0.0
mule;3.756636108245848;0.0
muffin;3.7567121601647715;0.0
mud;3.7567881987681178;0.0
mrcnext.cso.uiuc.edu;3.756864224060549;0.0
movements;3.756940236046724;0.0
movement;3.7570162347313008;0.0
mournful;3.7570922201189325;0.0
mourners;3.7571681922142726;0.0
mounts;3.75724415102197;0.0
mounted;3.7573200965466724;0.0
mount;3.7573960287930244;0.0
motto;3.757471947765668;0.0
motionless;3.757547853469244;0.0
mostly;3.757623745908389;0.0
mortify;3.7576996250877386;0.0
mortifications;3.7577754910119254;0.0
mortals;3.75785134368558;0.0
morrow's;3.7579271831133294;0.0
mornings;3.758003009299799;0.0
morality;3.7580788222496126;0.0
moralising;3.75815462196739;0.0
moralised;3.7582304084577496;0.0
moral;3.758306181725307;0.0
month's;3.758381941774675;0.0
modify;3.7584576886104655;0.0
modification;3.7585334222372864;0.0
modesty;3.758609142659744;0.0
modestly;3.758684849882441;0.0
mode;3.7587605439099794;0.0
mock;3.7588362247469584;0.0
mixing;3.7589118923979736;0.0
mitchell's;3.7589875468676195;0.0
misunderstanding;3.759063188160487;0.0
misunderstand;3.7591388162811663;0.0
mistresses;3.759214431234244;0.0
mistress's;3.759290033024304;0.0
mistakes;3.759365621655929;0.0
misspent;3.7594411971336976;0.0
misses;3.759516759462188;0.0
misfortunes;3.759592308645975;0.0
misconstrued;3.7596678446896306;0.0
misconceptions;3.759743367597725;0.0
misconception;3.7598188773748262;0.0
mischievous;3.759894374025499;0.0
misbehave;3.759969857554307;0.0
misapply;3.760045327965811;0.0
mirth;3.7601207852645677;0.0
minute's;3.760196229455134;0.0
minority;3.760271660542063;0.0
minor;3.7603470785299065;0.0
minister;3.760422483423212;0.0
miniatures;3.760497875226527;0.0
minced;3.7605732539443943;0.0
mimic;3.760648619581356;0.0
milmans;3.760723972141952;0.0
military;3.7607993116307177;0.0
mildness;3.760874638052189;0.0
mildest;3.7609499514108973;0.0
milder;3.7610252517113727;0.0
mighty;3.7611005389581424;0.0
middling;3.7611758131557314;0.0
mid;3.761251074308663;0.0
mickleham;3.7613263224214566;0.0
michaelmas;3.761401557498631;0.0
messages;3.7614767795447017;0.0
mermaids;3.761551988564182;0.0
merited;3.7616271845615827;0.0
merest;3.7617023675414125;0.0
merchantability;3.7617775375081783;0.0
merchant;3.7618526944663833;0.0
mercantile;3.761927838420529;0.0
mend;3.7620029693751156;0.0
men's;3.762078087334639;0.0
memorial;3.7621531923035945;0.0
memorandums;3.7622282842864743;0.0
memorandum;3.7623033632877685;0.0
members;3.762378429311964;0.0
melodies;3.762453482363547;0.0
meets;3.762528522447;0.0
medley;3.7626035495668035;0.0
meditations;3.762678563727436;0.0
meditating;3.762753564933374;0.0
mediocre;3.7628285531890904;0.0
medicine;3.762903528499057;0.0
medical;3.762978490867743;0.0
medals;3.7630534402996147;0.0
mechanically;3.763128376799137;0.0
measuring;3.7632033003707717;0.0
measured;3.763278211018979;0.0
meanly;3.7633531087482153;0.0
mcimail;3.7634279935629373;0.0
matting;3.763502865467597;0.0
mathematician;3.7635777244666455;0.0
maternal;3.7636525705645303;0.0
matched;3.7637274037656985;0.0
mat;3.7638022240745928;0.0
masters;3.763877031495655;0.0
marriages;3.763951826033324;0.0
market;3.7640266076920375;0.0
mark's;3.7641013764762286;0.0
march;3.7641761323903307;0.0
maps;3.764250875438773;0.0
mansion;3.764325605625984;0.0
manoeuvring;3.764400322956388;0.0
mania;3.764475027434409;0.0
manchester;3.7645497190644672;0.0
management;3.7646243978509815;0.0
managed;3.7646990637983677;0.0
man_'s;3.7647737169110402;0.0
mama's;3.7648483571934106;0.0
malt;3.7649229846498886;0.0
male;3.7649975992848805;0.0
maintaining;3.765072201102792;0.0
mails;3.7651467901080253;0.0
mail;3.765221366304981;0.0
maids;3.7652959296980564;0.0
magnified;3.7653704802916486;0.0
magistrates;3.76544501809015;0.0
magistrate;3.7655195430979527;0.0
madeira;3.765594055319445;0.0
madame;3.765668554759014;0.0
machines;3.7657430414210444;0.0
machine;3.765817515309918;0.0
mac;3.7658919764300154;0.0
ma;3.765966424785714;0.0
luxuries;3.766040860381389;0.0
lurking;3.766115283221414;0.0
lungs;3.7661896933101597;0.0
lowly;3.7662640906519957;0.0
lowest;3.7663384752512874;0.0
lowering;3.7664128471123997;0.0
loudness;3.766487206239694;0.0
loth;3.766561552637531;0.0
lot;3.7666358863102674;0.0
losses;3.766710207262259;0.0
loser;3.766784515497859;0.0
lonely;3.7668588110214176;0.0
loneliness;3.766933093837284;0.0
login;3.767007363949804;0.0
lodgings;3.7670816213633223;0.0
locked;3.7671558660821804;0.0
lock;3.7672300981107183;0.0
livelihood;3.767304317453273;0.0
liveliest;3.7673785241141804;0.0
literature;3.7674527180977733;0.0
literary;3.767526899408382;0.0
literally;3.7676010680503356;0.0
listlessness;3.76767522402796;0.0
listeners;3.76774936734558;0.0
listener;3.767823498007517;0.0
liquor;3.767897616018091;0.0
links;3.767971721381619;0.0
linguist;3.768045814102417;0.0
lingering;3.7681198941847973;0.0
lined;3.7681939616330715;0.0
limits;3.768268016451548;0.0
limitations;3.7683420586445333;0.0
limitation;3.768416088216332;0.0
limes;3.768490105171245;0.0
limb;3.7685641095135733;0.0
likeliest;3.7686381012476144;0.0
lights;3.7687120803776635;0.0
lighter;3.7687860469080143;0.0
lighted;3.768860000842957;0.0
lifted;3.7689339421867816;0.0
lieut;3.7690078709437738;0.0
lieu;3.769081787118219;0.0
lie;3.7691556907143986;0.0
licentiousness;3.7692295817365937;0.0
licenses;3.769303460189082;0.0
license;3.7693773260761385;0.0
library;3.7694511794020378;0.0
liberties;3.7695250201710504;0.0
liberally;3.7695988483874463;0.0
levity;3.7696726640554923;0.0
lets;3.7697464671794534;0.0
lessons;3.769820257763592;0.0
lessening;3.769894035812169;0.0
leniently;3.7699678013294426;0.0
lengthened;3.770041554319669;0.0
lending;3.7701152947871015;0.0
legally;3.7701890227359933;0.0
lectured;3.7702627381705933;0.0
lecture;3.770336441095149;0.0
leaves;3.7704101315139065;0.0
leather;3.770483809431108;0.0
leaned;3.770557474850995;0.0
league;3.7706311277778064;0.0
lazy;3.7707047682157793;0.0
laying;3.7707783961691477;0.0
lawyers;3.7708520116421442;0.0
lawfully;3.7709256146389993;0.0
lavished;3.7709992051639407;0.0
laurels;3.7710727832211948;0.0
latter's;3.7711463488149852;0.0
lateness;3.7712199019495336;0.0
larkins's;3.7712934426290596;0.0
largest;3.771366970857781;0.0
lapse;3.771440486639912;0.0
languish;3.7715139899796664;0.0
languid;3.7715874808812555;0.0
langham;3.7716609593488872;0.0
landscapes;3.7717344253867693;0.0
lands;3.771807878999106;0.0
landed;3.771881320190099;0.0
lamentations;3.771954748963949;0.0
lamb;3.772028165324855;0.0
lain;3.772101569277012;0.0
ladylike;3.7721749608246142;0.0
lacing;3.7722483399718536;0.0
labours;3.77232170672292;0.0
labouring;3.7723950610820003;0.0
labourers;3.7724684030532805;0.0
laborious;3.7725417326409434;0.0
kramer;3.772615049849171;0.0
knock;3.7726883546821415;0.0
knives;3.772761647144032;0.0
knit;3.772834927239018;0.0
knight;3.7729081949712717;0.0
knife;3.7729814503449637;0.0
knee;3.7730546933642626;0.0
knack;3.773127924033335;0.0
kite;3.7732011423563443;0.0
kingdoms;3.773274348337454;0.0
king's;3.773347541980823;0.0
king;3.77342072329061;0.0
kindred;3.7734938922709707;0.0
kindled;3.7735670489260587;0.0
keenly;3.7736401932600256;0.0
keen;3.7737133252770216;0.0
k;3.7737864449811935;0.0
justest;3.773859552376687;0.0
jumping;3.773932647467645;0.0
jumble;3.7740057302582093;0.0
judges;3.774078800752519;0.0
joyously;3.7741518589547103;0.0
joyfully;3.774224904868919;0.0
jokes;3.7742979384992776;0.0
joints;3.7743709598499167;0.0
jewels;3.774443968924965;0.0
jeffereys;3.7745169657285498;0.0
james's;3.7745899502647946;0.0
italian;3.7746629225378223;0.0
issued;3.774735882551753;0.0
irritable;3.774808830310706;0.0
irresistibly;3.774881765818796;0.0
irrational;3.7749546890801384;0.0
irksomeness;3.7750276000988445;0.0
irksome;3.775100498879025;0.0
inward;3.775173385424787;0.0
involvement;3.7752462597402365;0.0
involve;3.7753191218294777;0.0
involuntary;3.775391971696612;0.0
invites;3.7754648093457392;0.0
inventing;3.775537634780957;0.0
invariable;3.775610448006361;0.0
invaluable;3.7756832490260437;0.0
invalids;3.775756037844098;0.0
introductions;3.7758288144646124;0.0
introduces;3.7759015788916743;0.0
intrigue;3.775974331129369;0.0
intreat;3.7760470711817797;0.0
intimation;3.776119799052988;0.0
intimately;3.776192514747072;0.0
intervals;3.7762652182681093;0.0
interruptions;3.7763379096201755;0.0
interrupting;3.7764105888073423;0.0
interpret;3.7764832558336816;0.0
interposition;3.776555910703262;0.0
interposed;3.7766285534201502;0.0
internal;3.776701183988411;0.0
intermission;3.776773802412107;0.0
intermediate;3.7768464086952993;0.0
interior;3.7769190028420465;0.0
interfered;3.776991584856405;0.0
interchange;3.7770641547424293;0.0
intentionally;3.7771367125041726;0.0
intends;3.777209258145685;0.0
intellect;3.777281791671015;0.0
integrity;3.7773543130842087;0.0
insuperable;3.7774268223893115;0.0
insulting;3.777499319590365;0.0
insulted;3.77757180469141;0.0
insult;3.777644277696485;0.0
insufficient;3.7777167386096258;0.0
instruments;3.7777891874348675;0.0
instrumental;3.777861624176242;0.0
instruction;3.7779340488377793;0.0
institute;3.7780064614235083;0.0
instinctive;3.778078861937455;0.0
instigator;3.7781512503836434;0.0
instantaneous;3.7782236267660965;0.0
instant's;3.7782959910888336;0.0
inspiriting;3.778368343355874;0.0
inspired;3.7784406835712327;0.0
inspire;3.7785130117389247;0.0
inspiration;3.778585327862962;0.0
inspection;3.7786576319473553;0.0
inspect;3.778729923996112;0.0
insipid;3.7788022040132385;0.0
insinuating;3.7788744720027396;0.0
insinuate;3.778946727968617;0.0
insignificance;3.7790189719148706;0.0
insight;3.7790912038454993;0.0
inseparably;3.7791634237644987;0.0
insensibly;3.7792356316758635;0.0
insane;3.779307827583586;0.0
inroads;3.779380011491656;0.0
inquietudes;3.7794521834040617;0.0
innocent;3.77952434332479;0.0
injuries;3.7795964912578244;0.0
inherits;3.779668627207148;0.0
inheriting;3.7797407511767407;0.0
inheritance;3.7798128631705805;0.0
inhabited;3.7798849631926443;0.0
ingratiating;3.779957051246906;0.0
ingenuousness;3.7800291273373383;0.0
ingeniously;3.7801011914679115;0.0
ing;3.780173243642594;0.0
infringement;3.7802452838653524;0.0
informs;3.780317312140151;0.0
influenza;3.7803893284709527;0.0
inflicting;3.7804613328617176;0.0
inflicted;3.780533325316404;0.0
inflamed;3.7806053058389697;0.0
infinity;3.780677274433368;0.0
inferiorities;3.7807492311035524;0.0
inference;3.780821175853473;0.0
infantry;3.7808931086870787;0.0
infant's;3.780965029608317;0.0
infant;3.7810369386211318;0.0
infancy;3.781108835729466;0.0
infamous;3.7811807209372614;0.0
inexpressible;3.7812525942484565;0.0
inexperience;3.781324455666988;0.0
inexcusable;3.7813963051967905;0.0
inelegance;3.781468142841798;0.0
inebriety;3.7815399686059417;0.0
industry;3.78161178249315;0.0
inducements;3.7816835845073506;0.0
indoors;3.781755374652469;0.0
indolent;3.781827152932428;0.0
individually;3.781898919351149;0.0
indistinctness;3.781970673912552;0.0
indistinct;3.782042416620554;0.0
indiscretion;3.782114147479071;0.0
indiscreetly;3.7821858664920165;0.0
indirectly;3.7822575736633017;0.0
indirect;3.782329268996837;0.0
indignity;3.7824009524965296;0.0
indicated;3.782472624166286;0.0
index200.gut;3.7825442840100103;0.0
index100.gut;3.7826159320316033;0.0
indemnity;3.7826875682349663;0.0
indemnify;3.782759192623997;0.0
indelicate;3.782830805202592;0.0
indelicacy;3.7829024059746446;0.0
indefinite;3.782973994944048;0.0
indefatigable;3.783045572114693;0.0
indecision;3.7831171374904673;0.0
increases;3.7831886910752575;0.0
inconveniently;3.7832602328729488;0.0
inconveniences;3.783331762887424;0.0
inconsistent;3.7834032811225633;0.0
inconsideration;3.7834747875822465;0.0
inconsiderately;3.7835462822703496;0.0
incongruous;3.7836177651907485;0.0
incongruity;3.7836892363473162;0.0
incomprehensible;3.7837606957439243;0.0
incompatible;3.783832143384441;0.0
incommoding;3.783903579272735;0.0
inclining;3.7839750034126713;0.0
inclines;3.7840464158081133;0.0
inattentive;3.7841178164629232;0.0
inadmissibility;3.7841892053809607;0.0
inaccurate;3.784260582566084;0.0
inability;3.7843319480221482;0.0
impulse;3.7844033017530085;0.0
impudence;3.7844746437625165;0.0
improving;3.7845459740545224;0.0
improvidently;3.784617292632875;0.0
improves;3.7846885995014214;0.0
improprieties;3.784759894664005;0.0
imposing;3.784831178124469;0.0
impose;3.784902449886655;0.0
importation;3.7849737099544005;0.0
impolite;3.785044958331544;0.0
implore;3.78511619502192;0.0
implicitly;3.785187420029362;0.0
implanted;3.785258633357701;0.0
impertinently;3.785329835010767;0.0
impertinence;3.7854010249923875;0.0
impending;3.785472203306388;0.0
impelled;3.785543369956593;0.0
impediment;3.785614524946824;0.0
impartially;3.7856856682809013;0.0
impartiality;3.785756799962643;0.0
impartial;3.7858279199958655;0.0
impair;3.7858990283843834;0.0
immaterial;3.7859701251320095;0.0
imitation;3.786041210242554;0.0
imaginist;3.7861122837198264;0.0
imagines;3.7861833455676335;0.0
image;3.78625439578978;0.0
illumination;3.78632543439007;0.0
illiberal;3.7863964613723042;0.0
il;3.7864674767402824;0.0
idolized;3.7865384804978026;0.0
idlest;3.7866094726486597;0.0
idleness;3.7866804531966487;0.0
identify;3.7867514221455614;0.0
ice;3.7868223794991875;0.0
i'd;3.7868933252613157;0.0
hypocrisy;3.786964259435733;0.0
hyperbolical;3.7870351820262234;0.0
hymen's;3.78710609303657;0.0
hurts;3.787176992470554;0.0
hurting;3.787247880331954;0.0
hunting;3.7873187566245474;0.0
humility;3.78738962135211;0.0
humans;3.787460474518415;0.0
humanely;3.787531316127234;0.0
humane;3.7876021461823375;0.0
hum;3.787672964687493;0.0
hows;3.7877437716464666;0.0
houseroom;3.787814567063023;0.0
housemaid;3.7878853509409245;0.0
housekeeping;3.787956123283932;0.0
housekeeper's;3.7880268840958036;0.0
housebreaking;3.788097633380297;0.0
hourly;3.788168371141168;0.0
hospitable;3.788239097382168;0.0
horsewoman;3.78830981210705;0.0
horrid;3.788380515319563;0.0
hopeless;3.7884512070234555;0.0
hop;3.788521887222473;0.0
hood;3.7885925559203595;0.0
honours;3.7886632131208575;0.0
honouring;3.7887338588277073;0.0
honourably;3.7888044930446485;0.0
honor;3.788875115775417;0.0
honesty;3.788945727023748;0.0
homewards;3.7890163267933747;0.0
homely;3.7890869150880286;0.0
holyhead;3.7891574919114395;0.0
holidays;3.789228057267335;0.0
holding;3.789298611159441;0.0
hired;3.7893691535914815;0.0
hinting;3.789439684567179;0.0
hindrance;3.7895102040902544;0.0
hindered;3.7895807121644256;0.0
hid;3.7896512087934098;0.0
heroine's;3.7897216939809217;0.0
heritage;3.7897921677306754;0.0
heretofore;3.7898626300463816;0.0
here's;3.7899330809317506;0.0
henceforth;3.7900035203904894;0.0
hems;3.7900739484263046;0.0
helpmate;3.7901443650429005;0.0
helping;3.7902147702439795;0.0
heiress;3.7902851640332416;0.0
heightened;3.7903555464143865;0.0
heedlessness;3.7904259173911106;0.0
hearty;3.7904962769671093;0.0
hearts;3.7905666251460763;0.0
heartfelt;3.7906369619317033;0.0
heartedness;3.7907072873276797;0.0
heap;3.7907776013376937;0.0
healed;3.7908479039654317;0.0
header;3.7909181952145783;0.0
headaches;3.790988475088816;0.0
hazards;3.7910587435918255;0.0
hay;3.791129000727286;0.0
hautboys;3.7911992464988753;0.0
hautboy;3.7912694809102683;0.0
haunts;3.7913397039651393;0.0
haunting;3.79140991566716;0.0
haunted;3.7914801160200007;0.0
hatred;3.79155030502733;0.0
hateful;3.791620482692814;0.0
hated;3.791690649020118;0.0
hat;3.7917608040129047;0.0
hastening;3.791830947674836;0.0
hasten;3.791901080009571;0.0
hartfield's;3.791971201020768;0.0
hart@vmd.cso.uiuc.edu;3.792041310712082;0.0
hart@uiucvmd;3.7921114090871684;0.0
harshly;3.792181496149679;0.0
harsh;3.792251571903264;0.0
harry;3.7923216363515735;0.0
harmonise;3.792391689498254;0.0
hardy;3.792461731346951;0.0
hardships;3.7925317619013077;0.0
hardened;3.7926017811649664;0.0
harboured;3.7926717891415676;0.0
harbour;3.7927417858347487;0.0
happens;3.792811771248147;0.0
haphazard;3.792881745385397;0.0
hang;3.792951708250132;0.0
handled;3.793021659845983;0.0
handle;3.79309160017658;0.0
hairdresser;3.793161529245551;0.0
habitual;3.7932314470565207;0.0
habitation;3.793301353613115;0.0
haberdasher's;3.7933712489189557;0.0
gutenberg/ibc;3.7934411329776636;0.0
guinea;3.793511005792858;0.0
guilty;3.793580867368156;0.0
guileless;3.793650717707173;0.0
guidance;3.7937205568135233;0.0
guidable;3.7937903846908188;0.0
grudged;3.7938602013426697;0.0
groundwork;3.7939300067726847;0.0
groundless;3.7939998009844706;0.0
grossly;3.7940695839816323;0.0
gross;3.794139355767774;0.0
grievously;3.7942091163464964;0.0
grievous;3.7942788657214;0.0
grievances;3.7943486038960827;0.0
grey;3.794418330874141;0.0
greeted;3.7944880466591697;0.0
greensward;3.7945577512547617;0.0
green's;3.794627444664508;0.0
greatness;3.7946971268919985;0.0
greatcoat;3.794766797940821;0.0
grease;3.7948364578145615;0.0
gratifications;3.794906106516804;0.0
gratification;3.794975744051132;0.0
grandpapas;3.795045370421125;0.0
grammatical;3.7951149856303634;0.0
grammarian;3.795184589682424;0.0
graham's;3.7952541825808828;0.0
gradual;3.795323764329314;0.0
gradations;3.795393334931289;0.0
gout;3.79546289439038;0.0
gossips;3.7955324427101544;0.0
gossip;3.7956019798941796;0.0
goodnatured;3.7956715059460215;0.0
goodly;3.7957410208692437;0.0
goodhumoured;3.795810524667408;0.0
goldsmith;3.7958800173440754;0.0
gold;3.7959494989028033;0.0
goings;3.7960189693471493;0.0
goal;3.7960884286806684;0.0
glossed;3.7961578769069146;0.0
glorious;3.796227314029439;0.0
gloried;3.7962967400517917;0.0
gloomy;3.7963661549775214;0.0
glibly;3.7964355588101744;0.0
glee;3.7965049515532963;0.0
glances;3.7965743332104296;0.0
gladness;3.7966437037851164;0.0
giver;3.7967130632808965;0.0
girl's;3.7967824117013076;0.0
gingerbread;3.796851749049887;0.0
gilberts;3.796921075330169;0.0
giggle;3.7969903905456865;0.0
gifts;3.797059694699971;0.0
gifted;3.7971289877965524;0.0
gestures;3.797198269838959;0.0
gesture;3.7972675408307164;0.0
geography;3.7973368007753496;0.0
gently;3.797406049676382;0.0
gentlemen's;3.7974752875373343;0.0
genlis;3.7975445143617264;0.0
genial;3.797613730153076;0.0
gayest;3.7976829349148993;0.0
garters;3.7977521286507105;0.0
garrick's;3.797821311364024;0.0
gang;3.797890483058349;0.0
gammon;3.797959643737196;0.0
games;3.798028793404073;0.0
gallantries;3.798097932062486;0.0
gala;3.798167059715939;0.0
gaiters;3.7982361763679355;0.0
gains;3.7983052820219765;0.0
gainer;3.7983743766815614;0.0
gaily;3.7984434603501875;0.0
gaieties;3.7985125330313516;0.0
fuss;3.7985815947285477;0.0
funeral;3.798650645445269;0.0
fruitless;3.7987196851850062;0.0
frost;3.7987887139512493;0.0
fro;3.7988577317474856;0.0
frightfully;3.7989267385772014;0.0
frighten;3.7989957344438814;0.0
fright;3.799064719351008;0.0
fricassee;3.7991336933020627;0.0
fresco;3.7992026563005252;0.0
french;3.7992716083498728;0.0
freeze;3.7993405494535817;0.0
freaks;3.799409479615127;0.0
freak;3.799478398837981;0.0
fraud;3.799547307125615;0.0
fragrance;3.7996162044814987;0.0
fourth;3.7996850909091004;0.0
forwarding;3.799753966411886;0.0
forwarded;3.7998228309933197;0.0
fortuitous;3.799891684656865;0.0
fortnight's;3.7999605274059833;0.0
forswear;3.8000293592441343;0.0
forms;3.8000981801747757;0.0
formation;3.800166990201364;0.0
forgiving;3.800235789327354;0.0
forgets;3.8003045775561985;0.0
forgave;3.8003733548913496;0.0
forfeited;3.8004421213362565;0.0
forfeit;3.800510876894368;0.0
forever;3.8005796215691303;0.0
foretold;3.8006483553639883;0.0
foretelling;3.800717078282385;0.0
forestalling;3.8007857903277626;0.0
forestall;3.800854491503561;0.0
foresight;3.8009231818132183;0.0
forerunner;3.8009918612601714;0.0
forebodings;3.8010605298478555;0.0
foreboded;3.801129187579704;0.0
fore;3.801197834459149;0.0
forcing;3.80126647048962;0.0
forbade;3.8013350956745464;0.0
foppery;3.801403710017355;0.0
footsteps;3.801472313521471;0.0
fondling;3.8015409061903185;0.0
fondest;3.801609488027319;0.0
follows;3.801678059035893;0.0
follies;3.80174661921946;0.0
folding;3.801815168581437;0.0
folded;3.80188370712524;0.0
fold;3.801952234854282;0.0
fogs;3.802020751771976;0.0
flying;3.802089257881733;0.0
fluttered;3.8021577531869615;0.0
flushed;3.80222623769107;0.0
flurry;3.802294711397464;0.0
fluently;3.8023631743095474;0.0
fluctuations;3.8024316264307236;0.0
flowers;3.8025000677643934;0.0
flower;3.8025684983139563;0.0
flowed;3.802636918082811;0.0
flourishing;3.802705327074352;0.0
flocks;3.8027737252919755;0.0
flock;3.8028421127390746;0.0
floated;3.8029104894190398;0.0
flirted;3.8029788553352617;0.0
fling;3.803047210491129;0.0
flight;3.803115554890027;0.0
flavour;3.803183888535342;0.0
flatteries;3.803252211430457;0.0
flatterers;3.803320523578754;0.0
flame;3.8033888249836134;0.0
fixing;3.803457115648414;0.0
fitted;3.8035253955765325;0.0
fits;3.8035936647713444;0.0
fitness;3.8036619232362243;0.0
finishing;3.803730170974544;0.0
finis;3.803798407989674;0.0
finessing;3.8038666342849843;0.0
finesse;3.803934849863842;0.0
finds;3.8040030547296126;0.0
finale;3.8040712488856614;0.0
final;3.8041394323353503;0.0
fills;3.8042076050820413;0.0
filling;3.804275767129094;0.0
figures;3.8043439184798657;0.0
figured;3.804412059137714;0.0
figuratively;3.804480189105993;0.0
fight;3.804548308388056;0.0
fields;3.804616416987255;0.0
fidgets;3.8046845149069406;0.0
fidgeting;3.8047526021504603;0.0
fidgetiness;3.8048206787211623;0.0
fidget;3.8048887446223913;0.0
feverish;3.8049567998574916;0.0
fetches;3.805024844429805;0.0
festivity;3.805092878342673;0.0
fervour;3.805160901599434;0.0
fenced;3.805228914203426;0.0
fence;3.805296916157985;0.0
feminine;3.8053649074664455;0.0
fellows;3.80543288813214;0.0
felling;3.8055008581584002;0.0
feigning;3.8055688175485556;0.0
feet;3.805636766305935;0.0
feeding;3.8057047044338645;0.0
feed;3.8057726319356693;0.0
feebly;3.8058405488146727;0.0
feebleness;3.805908455074197;0.0
feeble;3.805976350717563;0.0
fed;3.806044235748088;0.0
featured;3.8061121101690913;0.0
fearless;3.806179973983887;0.0
fearing;3.8062478271957905;0.0
faultless;3.8063156698081135;0.0
fatiguing;3.8063835018241674;0.0
fathomed;3.8064513232472623;0.0
fatal;3.806519134080705;0.0
fat;3.806586934327803;0.0
fastidious;3.8066547239918607;0.0
fastening;3.8067225030761813;0.0
fashionable;3.8067902715840667;0.0
farmer's;3.8068580295188172;0.0
fare;3.8069257768837317;0.0
fancifulness;3.8069935136821074;0.0
fancies;3.807061239917239;0.0
familiarise;3.8071289555924217;0.0
falsehoods;3.807196660710947;0.0
falls;3.807264355276107;0.0
faints;3.8073320392911905;0.0
failures;3.8073997127594854;0.0
failings;3.807467375684278;0.0
facts;3.807535028068853;0.0
facing;3.8076026699164944;0.0
eyelashes;3.8076703012304836;0.0
exultingly;3.8077379220141006;0.0
exult;3.8078055322706246;0.0
extricated;3.807873132003332;0.0
extravagant;3.807940721215499;0.0
extinction;3.8080082999104;0.0
exteriors;3.808075868091307;0.0
exterior;3.8081434257614912;0.0
extenuations;3.808210972924222;0.0
extenuation;3.808278509582768;0.0
extended;3.808346035740395;0.0
extend;3.8084135514003683;0.0
expressly;3.808481056565951;0.0
explored;3.8085485512404054;0.0
explanatory;3.808616035426992;0.0
explains;3.808683509128969;0.0
expiration;3.808750972349595;0.0
expiation;3.808818425092124;0.0
experienced;3.808885867359812;0.0
expends;3.808953299155911;0.0
expeditious;3.8090207204836726;0.0
expedition;3.8090881313463463;0.0
expedients;3.8091555317471806;0.0
expedient;3.809222921689422;0.0
expectant;3.8092903011763157;0.0
existed;3.8093576702111056;0.0
exhibitions;3.809425028797034;0.0
exerted;3.809492376937342;0.0
exercises;3.8095597146352675;0.0
executive;3.80962704189405;0.0
executing;3.809694358716924;0.0
exclusions;3.809761665107125;0.0
exclusion;3.809828961067886;0.0
exclude;3.809896246602439;0.0
excites;3.809963521714014;0.0
exchanging;3.8100307864058394;0.0
exchanged;3.810098040681143;0.0
excesses;3.8101652845431495;0.0
excess;3.8102325179950842;0.0
excellently;3.810299741040169;0.0
exceeds;3.8103669536816254;0.0
exceeding;3.810434155922673;0.0
exaggeration;3.8105013477665297;0.0
evinced;3.810568529216413;0.0
eventually;3.810635700275537;0.0
evasions;3.8107028609471167;0.0
etexts*ver.04.29.93*end;3.8107700112343634;0.0
etexts**start;3.8108371511404884;0.0
etext93;3.8109042806687006;0.0
etext92;3.8109713998222077;0.0
etext/etext93;3.811038508604216;0.0
etext/etext91;3.8111056070179306;0.0
etext/articles;3.811172695066554;0.0
estimable;3.8112397727532894;0.0
esteeming;3.811306840081336;0.0
establish;3.811373897053893;0.0
essay;3.811440943674158;0.0
